,File_Name,Content,Category,Complete_Filename
1856,033.txt,"                   Global digital divide 'narrowing'
0  The ""digital divide"" between rich and poor nat...
1  The World Bank questioned a United Nation's ca...
2  Half the world's population now has access to ...
3  The report's figures surpass a WSIS campaign g...
4  A spokesman for the World Summit for the Infor...",tech,033.txt-tech
1857,034.txt,"                   UK gets official virus alert site
0  A rapid alerting service that tells home compu...
1  The service, IT Safe, will issue warnings abou...
2  Full-time staff are being employed to comb thr...
3  The NISCC, which is running the service, also ...
4  Government statistics show that more than half...",tech,034.txt-tech
1858,035.txt,"                     Iran jails blogger for 14 years
0  An Iranian weblogger has been jailed for 14 ye...
1  Arash Sigarchi was arrested last month after u...
2  A spokesman for Reporters Without Borders, whi...
3  ""By handing down this harsh sentence against a...
4  Mr Sigarchi was sentenced one day after an onl...
5  The Committee to Protect Bloggers designated 2...",tech,035.txt-tech
1859,036.txt,"                    Microsoft seeking spyware trojan
0  Microsoft is investigating a trojan program th...
1  The spyware tool was only released by Microsof...
2  It may also try to steal online banking passwo...
3  Microsoft said in a statement it is investigat...",tech,036.txt-tech
1860,037.txt,"                       US woman sues over cartridges
0  A US woman is suing Hewlett Packard (HP), sayi...
1  The unnamed woman from Georgia says that a chi...
2  But the suit claims the chips also shut down t...",tech,037.txt-tech
1861,038.txt,"                   Movie body hits peer-to-peer nets
0  The movie industry has struck out at file-shar...
1  The Motion Picture Association of America (MPA...
2  As well as filing an unspecified number of fil...",tech,038.txt-tech
1862,039.txt,"                   Security warning over 'FBI virus'
0  The US Federal Bureau of Investigation is warn...
1  The e-mails show that they have come from an f...
2  ""Recipients of this or similar solicitations s...",tech,039.txt-tech
1863,040.txt,"                    Apple iPod family expands market
0  Apple has expanded its iPod family with the re...
1  Its latest challenges to the growing digital m...
2  During 2004 about 25 million portable players ...
3  Digital music players are now the gadget of ch...
4  People are also starting to use them in novel ...",tech,040.txt-tech
1864,041.txt,"                    T-Mobile bets on 'pocket office'
0  T-Mobile has launched its latest ""pocket offic...
1  Unlike other devices where the user has to che...
2  In response to demand, T-Mobile also said it w...
3  It also announced it was installing high-speed...
4  ""We are able to offer this by maintaining a co...",tech,041.txt-tech
1865,042.txt,"                   Hotspot users gain free net calls
0  People using wireless net hotspots will soon b...
1  Wireless provider Broadreach and net telephony...
2  Users of the system can also make calls to lan...",tech,042.txt-tech
1866,043.txt,"                    DVD copy protection strengthened
0  DVDs will be harder to copy thanks to new anti...
1  The pirated DVD market is enormous because cur...
2  The film industry has stepped up efforts to fi...
3  ""Ultimately, we see RipGuard DVD... evolving b...",tech,043.txt-tech
1867,044.txt,"                     Apple attacked over sources row
0  Civil liberties group the Electronic Frontier ...
1  Apple wants the reporters to reveal 20 sources...
2  Apple is particularly keen to find the source ...
3  Apple also sent requested information from the...",tech,044.txt-tech
1868,045.txt,"                    Sony PSP tipped as a 'must-have'
0  Sony's Playstation Portable is the top gadget ...
1  It beats the iPod into second place in the Top...
2  Portable gadgets dominate the list, including ...
3  ""What this year's Essentials shows is that gad...",tech,045.txt-tech
1869,046.txt,"                    BBC leads interactive Bafta wins
0  The BBC and the National Theatre have led the ...
1  The National Theatre's Stagework website picke...
2  ""Many of the top awards this year have gone to...
3  Awards were given out in 12 different categori...",tech,046.txt-tech
1870,047.txt,"                      Millions buy MP3 players in US
0  One in 10 adult Americans - equivalent to 22 m...
1  A study by the Pew Internet and American Life ...
2  Of the 22 million Americans who own MP3 player...",tech,047.txt-tech
1871,048.txt,"                     'No re-draft' for EU patent law
0  A proposed European law on software patents wi...
1  The law is proving controversial and has been ...
2  In a letter, EC President Jos&#233; Manuel Bar...
3  If the European Council agrees on the draft di...
4  This means that the US-based Amazon.com holds ...",tech,048.txt-tech
1872,049.txt,"                             Domain system scam fear
0  A system to make it easier to create website a...
1  The Internationalised Domain Names system has ...
2  Registering names that look like that of legit...
3  ""It is important to alert users that there is ...",tech,049.txt-tech
1873,050.txt,"                            Cheaper chip for mobiles
0  A mobile phone chip which combines a modem and...
1  The specially-designed chip, developed by Texa...
2  More than 50 million people own a mobile in th...
3  Competition to get people using 3G mobiles wil...
4  But there will be continued demand for better ...",tech,050.txt-tech
1874,051.txt,"                     Blind student 'hears in colour'
0  A blind student has developed software that tu...
1  Victor Wong, a graduate student from Hong Kong...
2  ""The images have three dimensions and I had to...
3  Mr Wong has been blind from the age of seven a...",tech,051.txt-tech
1875,052.txt,"                    Xbox 2 may be unveiled in summer
0  Details of the next generation of Microsoft's ...
1  It was widely expected that gamers would get a...
2  At the Consumer Electronics Show earlier this ...
3  But the battle between the rival consoles to w...
4  Gamers are looking forward to the next generat...
5  They are also likely to pack in more features ...",tech,052.txt-tech
1876,053.txt,"                   Microsoft launches its own search
0  Microsoft has unveiled the finished version of...
1  The now formally launched MSN search site take...
2  Google still reigns supreme as the site people...
3  For its direct answer feature, Microsoft is ca...",tech,053.txt-tech
1877,054.txt,"                   Moving mobile improves golf swing
0  A mobile phone that recognises and responds to...
1  The motion-sensitive phone - officially titled...
2  Those who prefer shoot-'em-ups will be able to...
3  Other features include a display screen that a...",tech,054.txt-tech
1878,055.txt,"                     Junk e-mails on relentless rise
0  Spam traffic is up by 40%, putting the total a...
1  The figures, from e-mail management firm Email...
2  It is no longer just multi-nationals that are ...",tech,055.txt-tech
1879,056.txt,"                    Sporting rivals go to extra time
0  The current slew of sports games offers unpara...
1  The two giants in the field - ESPN and EA Spor...
2  It was a massive-money deal that not only rais...
3  In terms of gameplay, I marginally preferred E...",tech,056.txt-tech
1880,057.txt,"                     Half-Life 2 sweeps Bafta awards
0  PC first person shooter Half-Life 2 has won si...
1  The title, developed by Valve, was released la...
2  ""These awards reflect the enormous achievement...",tech,057.txt-tech
1881,058.txt,"                    BT boosts its broadband packages
0  British Telecom has said it will double the br...
1  The increased speeds will come at no extra cha...
2  ""These speed increases will give people the op...
3  But Britain continues to lag behind some count...",tech,058.txt-tech
1882,059.txt,"                     Mobiles 'not media players yet'
0  Mobiles are not yet ready to be all-singing, a...
1  Despite moves to bring music download services...
2  Fifty percent of Europeans said the size of a ...
3  With phones getting smarter and more powerful,...
4  Various standards and ways of getting TV signa...",tech,059.txt-tech
1883,060.txt,"                          Microsoft releases patches
0  Microsoft has warned PC users to update their ...
1  In its monthly security bulletin, it flagged u...
2  One of the critical patches Microsoft has made...",tech,060.txt-tech
1884,061.txt,"                              Concern over RFID tags
0  Consumers are very concerned about the use of ...
1  More than half of 2,000 people surveyed said t...
2  More than half (55%) of the respondents said t...",tech,061.txt-tech
1885,062.txt,"                     Ask Jeeves joins web log market
0  Ask Jeeves has bought the Bloglines website to...
1  The Bloglines site has become hugely popular a...
2  Bloglines has become popular because it lets u...
3  ""The universe of readers is vastly larger than...",tech,062.txt-tech
1886,063.txt,"                     Digital guru floats sub-$100 PC
0  Nicholas Negroponte, chairman and founder of M...
1  He told the BBC World Service programme Go Dig...
2  ""The second trick is to get rid of the fat , i...
3  While the idea was popular amongst the childre...",tech,063.txt-tech
1887,064.txt,"                    Looks and music to drive mobiles
0  Mobile phones are still enjoying a boom time i...
1  More than 674 million mobiles were sold last y...
2  ""All the markets grew apart from Japan which s...
3  But there could be a slight slowdown in sales ...
4  More likely to drive sales in 2005 would be th...
5  ""People are after something that is nice-looki...",tech,064.txt-tech
1888,065.txt,"                    Yahoo celebrates a decade online
0  Yahoo, one of the net's most iconic companies,...
1  The web portal has undergone remarkable change...
2  Originally dubbed ""Jerry's Guide to the World ...
3  They did have business brains however, and in ...",tech,065.txt-tech
1889,066.txt,"                    Kenyan school turns to handhelds
0  At the Mbita Point primary school in western K...
1  They are doing exercises in their school textb...
2  The system is cheaper than installing and main...
3  The project is still at the pilot stage and Ed...",tech,066.txt-tech
1890,067.txt,"                    Tough rules for ringtone sellers
0  Firms that flout rules on how ringtones and ot...
1  The rules allow offenders to be cut off if the...
2  In the last couple of years ringtones, wallpap...
3  ""If you are not on the operator's portal you a...
4  The swift adoption of subscription services le...
5  ""It's all about transparency,"" he said. ""Consu...",tech,067.txt-tech
1891,068.txt,"                     Creator of first Apple Mac dies
0  Jef Raskin, head of the team behind the first ...
1  Mr Raskin was one of the first employees at Ap...
2  Mr Raskin joined Apple in 1978 as employee num...
3  The result was the 1984 Macintosh that did awa...",tech,068.txt-tech
1892,069.txt,"                    'Friends fear' with lost mobiles
0  People are becoming so dependent on their mobi...
1  More than 50% of mobile owners reported they h...
2  Most 15 to 24-year-olds (94%), and 25 to 34-ye...
3  The survey showed that extent to which people ...
4  Generally, information from Sim cards can be b...
5  But some operators offer customers free web-ba...",tech,069.txt-tech
1893,070.txt,"                      Telewest to challenge Sky Plus
0  Cable firm Telewest is to offer a personal vid...
1  Sky Plus is the market leader in the field of ...
2  Sky Plus boxes come in two versions - a 20GB v...
3  Eric Tveter, president and chief operating off...",tech,070.txt-tech
1894,071.txt,"                           Games enter the classroom
0  Video games could soon be transplanted from th...
1  With violent titles continuing to top the char...
2  Futurelab is a non-profit organisation looking...
3  It is being used by Futurelab to test the viab...
4  The game has been trialled in two secondary sc...
5  Use of games in schools has been patchy she fo...",tech,071.txt-tech
1895,072.txt,"                    Gadget growth fuels eco concerns
0  Technology firms and gadget lovers are being u...
1  At the Consumer Electronics Show in Las Vegas ...
2  Ebay's initiative pulls together major technol...
3  ""We saw the opportunity to meet the additional...
4  One group of students collected 1,000 mobiles ...
5  ""There is more and more awareness on the consu...
6  But it is not just about recycling either. The...
7  Although there is a focus on developing effici...",tech,072.txt-tech
1896,073.txt,"                   'Evil twin' fear for wireless net
0  People using wireless high-speed net (wi-fi) a...
1  The latest threat, nicknamed evil twins, pose ...
2  ""Users can also protect themselves by ensuring...
3  ""But wi-fi networks are no more or less vulner...
4  In the vast majority of cases, base stations s...
5  Although wi-fi is increasing in popularity as ...",tech,073.txt-tech
1897,074.txt,"                      China 'to overtake US net use'
0  The Chinese net-using population looks set to ...
1  China's net users number 100m but this represe...
2  Already net use in China has a very different ...
3  Net use in China was still very much an urban ...",tech,074.txt-tech
1898,075.txt,"                   US peer-to-peer pirates convicted
0  The first convictions for piracy over peer-to-...
1  New Yorker William Trowbridge and Texan Michae...
2  In a statement the US Department of Justice sa...",tech,075.txt-tech
1899,076.txt,"                   Google launches TV search service
0  The net search giant Google has launched a sea...
1  The service, Google Video beta, searches close...
2  Google Video has been indexing US-based progra...
3  The results thrown up by the search will also ...",tech,076.txt-tech
1900,077.txt,"                   Rich pickings for hi-tech thieves
0  Viruses, trojans and other malicious programs ...
1  The shift is happening as tech savvy criminals...
2  The growing criminal use of malware has meant ...
3  ""You cannot put them in to the neat little box...
4  As the tactics used by malicious programs chan...
5  Many will not let a machine connect and a work...",tech,077.txt-tech
1901,078.txt,"                    Blog reading explodes in America
0  Americans are becoming avid blog readers, with...
1  The survey, conducted by the Pew Internet and ...
2  The rise of blogs has spawned a new desire for...
3  Just under one in 10 of the US's internet user...",tech,078.txt-tech
1902,079.txt,"                    Software watching while you work
0  Software that can not only monitor every keyst...
1  Worries about cyber-crime and sabotage have pr...
2  The system is a joint venture between security...
3  The storage system has been incorporated into ...",tech,079.txt-tech
1903,080.txt,"                     New delay hits EU software laws
0  A fresh delay has hit controversial new Europe...
1  The draft law was not adopted by EU ministers ...
2  In December, Poland requested more time to con...",tech,080.txt-tech
1904,081.txt,"                    Savvy searchers fail to spot ads
0  Internet search engine users are an odd mix of...
1  The report by the US Pew Research Center revea...
2  Almost 50% of those questioned said they would...
3  Search engine users also tend to be very loyal...",tech,081.txt-tech
1905,082.txt,"                     Games firms 'face tough future'
0  UK video game firms face a testing time as the...
1  Fred Hasson, head of Tiga, which represents in...
2  The new machines will all have much greater pr...
3  Mr Hasson said the industry was predicting tha...
4  ""As consoles get more powerful, the content ge...
5  Simon Gardner, president of Climax's Action st...",tech,082.txt-tech
1906,083.txt,"                    Microsoft makes anti-piracy move
0  Microsoft says it is clamping down on people r...
1  The Windows Genuine Advantage scheme means peo...
2  People who try to manually download security p...
3  Microsoft's regular patches which it releases ...
4  Microsoft's Windows operating system is heavil...",tech,083.txt-tech
1907,084.txt,"                   Nintendo handheld given Euro date
0  Nintendo's new handheld console, the DS, will ...
1  The portable games machine, which features tou...
2  The 15 games available on the European launch ...
3  More than 120 games are in development for the...
4  The launch price of £99 (149 euros) compares f...
5  Mr Houlihan believes that there is likely to b...
6  In the past, games consoles and handhelds have...",tech,084.txt-tech
1908,085.txt,"                   Smart search lets art fans browse
0  If you don't know art but know what you like, ...
1  ArtGarden, developed by BT's research unit, is...
2  The technology uses a system dubbed smart sere...
3  He thinks the dominance of text-based searchin...",tech,085.txt-tech
1909,086.txt,"                     Warning over Windows Word files
0  Writing a Microsoft Word document can be a dan...
1  Up to 75% of all business documents contained ...
2  Sensitive information inadvertently leaked in ...
3  However, the way that Windows works means that...",tech,086.txt-tech
1910,087.txt,"                     Net regulation 'still possible'
0  The blurring of boundaries between TV and the ...
1  Content on TV and the internet is set to move ...
2  ""The challenge will arise when boundaries betw...
3  Some studies suggest that as many as eight mil...
4  In fact, he said, if content has been requeste...
5  One of these will be about the vast sums of mo...",tech,087.txt-tech
1911,088.txt,"                    Voters flock to blog awards site
0  Voting is under way for the annual Bloggies wh...
1  Nominations were announced on Sunday, but traf...
2  Nikolai Nolan, who has run the Bloggies for th...
3  The big Bloggies battle will be for the ultima...
4  Included in the other categories is best ""meme...
5  Many are done by those who already have text-b...",tech,088.txt-tech
1912,089.txt,"                     Latest Opera browser gets vocal
0  Net browser Opera 8.0, due for official releas...
1  The latest version of the net browser can be c...
2  Another feature likely to appeal to people wit...
3  The company points out that this will also app...",tech,089.txt-tech
1913,090.txt,"                  Web radio takes Spanish rap global
0  Spin the radio dial in the US and you are like...
1  Hip-hop and rap are actually quite popular in ...
2  ""You can't really just go on the radio and lis...
3  Mainstream radio stations were not going to pl...
4  The web might be just the right medium for Spa...
5  But one Spaniard is still firmly in latinohiph...
6  Clark Boyd is technology correspondent for The...",tech,090.txt-tech
1914,091.txt,"                   Movie body targets children's PCs
0  The body that represents the US movie industry...
1  The Movie Association for America's (MPAA) fre...
2  But some computer users who had tested the lat...
3  Mr Glickman said that the film industry was em...",tech,091.txt-tech
1915,092.txt,"                     Norway upholds 'Napster' ruling
0  A Norwegian student who ran a website which li...
1  Frank Allan Bruvik was ordered to pay 100,000 ...
2  Frank Allan Bruvik set up the napster.no websi...
3  Bruvik's site was online between August and No...
4  A Norwegian court ruled in 2003 that Bruvik wo...
5  Meanwhile, in the USA a further 717 lawsuits a...",tech,092.txt-tech
1916,093.txt,"                           The future in your pocket
0  If you are a geek or gadget fan, the next 12 m...
1  The relentless pace of development in the hi-t...
2  Already the extra capacity in 3G networks lets...
3  Instead operators are likely to push all other...
4  Moves to unite mobile and fixed phones look se...
5  For a start, BT looks set to roll out its Blue...",tech,093.txt-tech
1917,094.txt,"                What high-definition will do to DVDs
0  First it was the humble home video, then it wa...
1  High-definition gives incredible, 3D-like pict...
2  ""The technology we are dealing with now means ...
3  High-definition DVDs can hold up to six times ...
4  High-definition will mean some changes for tho...
5  High-definition throws up other challenge to f...
6  ""There are scans of a corridor [on the Death S...",tech,094.txt-tech
1918,095.txt,"                            Mobile games come of age
0  The BBC News website takes a look at how games...
1  If you think of Snake when some mentions ""mobi...
2  And given that many more people own handsets t...
3  There are shoot-em-ups, adventure games, strat...
4  The minimum technology specifications that pho...
5             TOO FAST TOO FURIOUS (DIGITAL BRIDGES)
6  As soon as I start playing this I remember why...
7                           FATAL FORCE (MACROSPACE)
8  A futuristic shooter that lets you either play...",tech,095.txt-tech
1919,096.txt,"                   California sets fines for spyware
0  The makers of computer programs that secretly ...
1  From 1 January, a new law is being introduced ...
2  One form of spyware called adware has the abil...",tech,096.txt-tech
1920,097.txt,"                     Web helps collect aid donations
0  The web is helping aid agencies gather resourc...
1  Many people are making donations via websites ...
2  Telco BT stepped in to take over the secure pa...
3  Some of the web's biggest firms are also helpi...",tech,097.txt-tech
1921,098.txt,"                     Mobiles rack up 20 years of use
0  Mobile phones in the UK are celebrating their ...
1  Britain's first mobile phone call was made acr...
2  The first ever call over a portable phone was ...
3  ""Despite that they were hugely popular in the ...",tech,098.txt-tech
1922,099.txt,"                        Blogs take on the mainstream
0  Web logs or blogs are everywhere, with at leas...
1  These online diaries come in many shapes and s...
2  The blogging movement has been building up for...
3  Andrew Nachison, Director of the Media Center,...
4  Some parts of the so-called traditional media ...
5  Others, like the French newspaper Le Monde, ha...
6  It seems unlikely that we will end up living i...
7  But the current number of blogs is likely to k...",tech,099.txt-tech
1923,100.txt,"                           Honour for UK games maker
0  Leading British computer games maker Peter Mol...
1  The head of Surrey's Lionhead Studios was gran...
2  Speaking to the BBC News website Mr Molyneux s...
3  ""It was thought to be like skateboarding,"" he ...",tech,100.txt-tech
1924,101.txt,"                     Bush website blocked outside US
0  Surfers outside the US have been unable to vis...
1  The blocking of browsers sited outside the US ...
2  The international exclusion zone around george...
3  By contrast Netcraft's four monitoring station...",tech,101.txt-tech
1925,102.txt,"                     Blogger grounded by her airline
0  A US airline attendant is fighting for her job...
1  Queen of the Sky, otherwise known as Ellen Sim...
2  ""I was really shocked, I had no warning,"" Ms S...
3  Ms Simonetti started her personal blog in Janu...
4  The images were taken from a digital camera sh...
5  Jeffrey Matsuura, director of the law and tech...",tech,102.txt-tech
1926,103.txt,"                      Camera phones are 'must-haves'
0  Four times more mobiles with cameras in them w...
1  Globally, the number sold will reach 159 milli...
2  Camera phones had some teething problems when ...
3  Mobile companies have introduced more ways for...
4  Images from camera phones have even made it in...
5  The exhibition, Fonetography, will feature ima...",tech,103.txt-tech
1927,104.txt,"                    Games 'deserve a place in class'
0  Computer games could enhance learning and have...
1  Academics from the Institute of Education at L...
2  ""Like all games, computer and video games ente...
3  ""Games literacy is a way of investigating how ...
4  The second project looked at how games can be ...
5  For parents, the idea that computer games coul...",tech,104.txt-tech
1928,105.txt,"                         Nuclear body seeks new tech
0  The computer systems used to monitor the world...
1  A spokesman for the International Atomic Energ...
2  IAEA inspectors make around 3,000 visits a yea...
3  The computer system inspectors currently use f...
4  Computer specialist at the IAEA, Peter Smith, ...",tech,105.txt-tech
1929,106.txt,"                      Web logs aid disaster recovery
0  Some of the most vivid descriptions of the dev...
1  Bloggers have been offering snapshots of infor...
2  They wanted to blog the tsunami and its afterm...
3  ""Morquendi was describing scenes like 1,600 bo...
4  Others blogs are helping to spread information...
5  Ms Mehta also says she wishes that governments...
6  Clark Boyd is technology correspondent for The...",tech,106.txt-tech
1930,107.txt,"                    Pandas benefit from wireless net
0  The world's dwindling panda population is gett...
1  The Wolong Nature Reserve in the Sichuan Provi...
2  Using the network, vets have been able to obse...
3  ""Digital technology has transformed the way we...
4  Before the new infrastructure arrived at the p...",tech,107.txt-tech
1931,108.txt,"                         Search wars hit desktop PCs
0  Another front in the on-going battle between M...
1  By the end of 2004 Microsoft aims to launch se...
2  Microsoft made the announcement about its fort...
3  ""We're going to have a heck of a great race in...
4  Many other firms have released desktop search ...
5  Apple has also debuted a similar search system...
6  Desktop search has become important for severa...",tech,108.txt-tech
1932,109.txt,"                     Home phones face unclear future
0  The fixed line phone in your home could soon b...
1  Research by handset maker Nokia shows that mor...
2  The Nokia-sponsored research showed that mobil...
3  The move to mobile was most pronounced in Sout...
4  Many of those questioned said they had an emot...",tech,109.txt-tech
1933,110.txt,"                     Podcasts mark rise of DIY radio
0  An Apple iPod or other digital music players c...
1  But more and more iPod owners are filling that...
2  Mr Curry records, hosts, edits and produce a d...
3  Mr Curry is American, but he grew up in the Ne...
4  But Mr Curry's technology and broadcast intere...
5  Most importantly, Mr Curry says, people across...
6  Already, websites are springing up that point ...
7  Chris McIntyre runs Podcast Alley and says tha...
8  Clark Boyd is technology correspondent for The...",tech,110.txt-tech
1934,111.txt,"                     Sony wares win innovation award
0  Sony has taken the prize for top innovator at ...
1  It won the award for taking risks with product...
2  Paul Trotter, news and features editor of PC P...
3  He said Sony's Clie PEG UX50 media player with...
4  Other awards decided by PC Pro's staff and con...
5  Microsoft's Media Player 10 took the award for...",tech,111.txt-tech
1935,112.txt,"                    Portable PlayStation ready to go
0  Sony's PlayStation Portable (PSP) will go on s...
1  The long-awaited handheld game playing gadget ...
2  Fifa 2005 is back at the top of the UK games c...
3  Fans of the Gran Turismo series in Europe are ...
4  Halo 2 has broken video game records, with pre...",tech,112.txt-tech
1936,113.txt,"                      Viewers to be able to shape TV
0  Imagine editing Titanic down to watch just you...
1  Manipulating your favourite films to make a mo...
2  One of the productions will be a experimental ...
3  Participants will text selected words which wi...
4  NM2's co-ordinator Peter Stollenmayer explaine...
5  ""Viewers will be able to interact directly wit...",tech,113.txt-tech
1937,114.txt,"                     Games maker fights for survival
0  One of Britain's largest independent game make...
1  The London-based company behind the Harry Pott...
2  Argonaut has been making games for some 18 yea...
3  Along with its headquarters in north London, i...
4  Argonaut called in administrators David Rubin ...",tech,114.txt-tech
1938,115.txt,"                      Pompeii gets digital make-over
0  The old-fashioned audio tour of historical pla...
1  A European Union-funded project is looking at ...
2  The technology would allow digital people and ...
3  The Lifeplus project is part of the EU's Infor...
4  ""This technology can now be used for much more...
5  ""We are, for the first time, able to run this ...",tech,115.txt-tech
1939,116.txt,"                       Fast moving phone bugs appear
0  Security firms are warning about several mobil...
1  The new strains of the Cabir mobile phone viru...
2  The original Cabir worm came to light in mid-J...
3  However, the new Cabir strains have this mista...",tech,116.txt-tech
1940,117.txt,"                      Joke e-mail virus tricks users
0  A virus that disguises itself as a joke is spr...
1  Anti-virus firms are issuing high-level warnin...
2  The new variant is called Bagle.AT, Bagle.BB a...
3  The body of the virus usually contains nothing...",tech,117.txt-tech
1941,118.txt,"                    Progress on new internet domains
0  By early 2005 the net could have two new domai...
1  The .post and .travel net domains have been gi...
2  The .post domain is backed by the Universal Po...
3  The .travel domain would be used by hotels, tr...",tech,118.txt-tech
1942,119.txt,"                    Argonaut founder rebuilds empire
0  Jez San, the man behind the Argonaut games gro...
1  The veteran games developer has taken over the...
2  Jez San is one of the key figures in the UK's ...
3  He founded Argonaut in 1982 and has been behin...",tech,119.txt-tech
1943,120.txt,"                      Dozens held over ID fraud site
0  Twenty-eight people, including a Briton, have ...
1  Those arrested are accused of operating Shadow...
2  Investigators from 30 law enforcement agencies...
3  She said criminals were using the websites to ...
4  ""We believe that the suspects have trafficked ...",tech,120.txt-tech
1944,121.txt,"                   Robots learn 'robotiquette' rules
0  Robots are learning lessons on ""robotiquette"" ...
1  By playing games, like pass-the-parcel, a Univ...
2  ""We are assuming a situation in which a useful...
3  The research also focuses on human perception ...
4  In most situations, a companion robot will eve...
5  Showing off its skills at the Science Museum, ...
6  You can hear more on this story on the BBC Wor...",tech,121.txt-tech
1945,122.txt,"                          Concerns over Windows ATMs
0  Cash machine networks could soon be more susce...
1  The warning is being issued because many banks...
2  For many years the venerable IBM operating sys...
3  He said many cash machines will also have to b...
4  Already, he said, there have been four inciden...
5  In January 2003 the Slammer worm knocked out 1...
6  But Mr Hirsch from Retail Banking Research sai...
7  Currently, he said, a cash machine has a lifet...",tech,122.txt-tech
1946,123.txt,"                      Attack prompts Bush site block
0  The official re-election site of President Geo...
1  The blocking began early on Monday so those ou...
2  The policy of trying to stop overseas visitors...
3  About the same time the web team of the Bush-C...
4  The international exclusion zone around george...
5  Netcraft said that since the early hours of 25...",tech,123.txt-tech
1947,124.txt,"                   Loyalty cards idea for TV addicts
0  Viewers could soon be rewarded for watching TV...
1  Any household hooked up to Sky could soon be u...
2  Sky set-top boxes have two slots. One is for t...
3  Loyalty cards have become a common addition to...
4  Viewers could even be rewarded for watching ad...",tech,124.txt-tech
1948,125.txt,"                  The Force is strong in Battlefront
0  The warm reception that has greeted Star Wars:...
1  Geared towards online gamers, it is based arou...
2  The sights, sounds and protagonists on show he...
3  There is ample chance to be a Wookie, shoot Ew...
4  Speaking of noise, Battlefront is a real testa...
5  The multitude of distinctive weapon and vehicl...",tech,125.txt-tech
1949,126.txt,"                    'Ultimate game' award for Doom 3
0  Sci-fi shooter Doom 3 has blasted away the com...
1  It was the only title to win twice, winning Ul...
2  But they missed out on the prize for the Most ...",tech,126.txt-tech
1950,127.txt,"                      Gadget show heralds MP3 season
0  Partners of those who love their hi-tech gear ...
1  With Apple's iPod topping wish lists again, th...
2  For anyone bewildered by the choice of gadgets...
3  But he is not for sale and Sony has no commerc...
4  For those who like their gadgets to be multi-t...",tech,127.txt-tech
1951,128.txt,"                   Commodore finds new lease of life
0  The once-famous Commodore computer brand could...
1  New owner Yeahronimo Media Ventures has not ru...
2  In the chronology of home computing, Commodore...
3  The Commodore 64, launched in 1982, was one of...
4  Tulip Computers sold several products under th...",tech,128.txt-tech
1952,129.txt,"                    Broadband in the UK growing fast
0  High-speed net connections in the UK are provi...
1  BT reports that more people signed up for broa...
2  According to figures gathered by industry watc...
3  Asymmetric Digital Subscriber Line technology ...",tech,129.txt-tech
1953,130.txt,"                      Slim PlayStation triples sales
0  Sony PlayStation 2's slimmer shape has proved ...
1  Sales have tripled since launch, outstripping ...
2  ""It is obviously very, very encouraging for So...
3  Although Xbox sales over the last week also cl...
4  Gangster-themed GTA San Andreas is the sequel ...
5  Mr Houlihan added that Sony had done well with...",tech,130.txt-tech
1954,131.txt,"                   Seamen sail into biometric future
0  The luxury cruise liner Crystal Harmony, curre...
1  As holidaymakers enjoy balmy breezes, their sh...
2  Authenti-corp, the US technology consultancy, ...
3  ""If you're issued a seafarer's ID in your coun...",tech,131.txt-tech
1955,132.txt,"                     US duo in first spam conviction
0  A brother and sister in the US have been convi...
1  It is the first criminal prosecution of intern...
2  They will be formally sentenced next year. A t...",tech,132.txt-tech
1956,133.txt,"                     US blogger fired by her airline
0  A US airline attendant suspended over ""inappro...
1  Ellen Simonetti, known as Queen of the Sky, wr...
2  She said in an official statement: ""As a resul...
3  Her story has highlighted concerns amongst the...
4  Delta has been hit recently by pressures of ri...",tech,133.txt-tech
1957,134.txt,"                     Gates opens biggest gadget fair
0  Bill Gates has opened the Consumer Electronics...
1  Mr Gates made no announcement about the next g...
2  Mr Gates said that a lot of work had been done...
3  ""We predicted at the beginning of the decade t...
4  Mr Gates said the PC, like Microsoft's Media C...
5  CES features several more key speeches from ma...",tech,134.txt-tech
1958,135.txt,"                       GTA sequel is criminally good
0  The Grand Theft Auto series of games have set ...
1  The 18 certificate GTA: San Andreas for the Pl...
2  The basic gameplay remains familiar. You contr...
3  Its ability to capture the ambience of the rea...
4  At a time when games are once again under fire...
5  When hijacking a car, for example, CJ will gra...",tech,135.txt-tech
1959,136.txt,"                      BT offers free net phone calls
0  BT is offering customers free internet telepho...
1  The Christmas give-away entitles customers to ...
2  People wanting to take advantage of the offer ...
3  BT has struggled to maintain its market share ...",tech,136.txt-tech
1960,137.txt,"                  When invention turns to innovation
0  It is unlikely that future technological inven...
1  When history takes a look back at great invent...
2  We are in a different phase now when it comes ...
3  ""In the dotcom era, there was something that w...
4  Ultimately, there will be, says Mr Donofrio, n...
5  But pervasive computing presumably means havin...
6  This is going to need a much broader range of ...",tech,137.txt-tech
1961,138.txt,"                  Firefox browser takes on Microsoft
0  Microsoft's Internet Explorer has a serious ri...
1  Few people get excited when some new software ...
2  Firefox has been created by the Mozilla Founda...
3  Internet monitoring firm WebSideStory has char...
4  One of the most powerful features of Firefox i...",tech,138.txt-tech
1962,139.txt,"                          Halo fans' hope for sequel
0  Xbox video game Halo 2 has been released in th...
1  Halo is considered by many video game pundits ...
2  But what marked Halo as a classic were the tho...
3  Produced by Bungie software, renowned for thei...
4  ""It also had a depth to it that made it stand ...
5  The game instantly cultivated an online follow...
6  When the Xbox launched on November 15 2001 in ...
7  The game also inspired thousands of people to ...
8  Halo 2 is out on 9 November in the US and 11 N...",tech,139.txt-tech
